order_id,store_id,order_hour,day_of_week,is_weekend,is_peak_hour,weather_condition,traffic_level,vehicle_type,distance_km,num_items,prep_time_seconds,edt_seconds
JP011253,Tokyo-Akihabara,18,Saturday,1,1,clear,medium,scooter,1.96,4,835,1498
JP011254,Osaka-Umeda,14,Tuesday,0,0,clear,high,car,2.69,8,302,1106
JP011255,Nagoya-Sakae,9,Saturday,1,0,clear,high,scooter,0.8,7,580,977
JP011256,Tokyo-Shibuya,16,Saturday,1,0,snow,very_high,scooter,1.17,6,829,1759
JP011257,Tokyo-Shinjuku,13,Saturday,1,1,cloudy,low,scooter,4.32,7,845,1926
JP011258,Fukuoka-Tenjin,16,Wednesday,0,0,clear,very_high,bicycle,2.93,6,383,2317
JP011259,Tokyo-Shinjuku,10,Saturday,1,0,cloudy,very_high,bicycle,0.83,4,501,1086
JP011260,Tokyo-Akihabara,21,Wednesday,0,0,rain,low,car,2.33,2,328,889
JP011261,Fukuoka-Tenjin,12,Thursday,0,1,clear,high,scooter,4.89,4,410,1874
JP011262,Fukuoka-Tenjin,17,Tuesday,0,0,rain,low,scooter,8.57,4,374,2040
JP011263,Fukuoka-Tenjin,19,Sunday,1,1,clear,very_high,car,4.45,2,387,1745
JP011264,Tokyo-Shinjuku,13,Monday,0,1,heavy_rain,high,car,0.5,2,430,725
JP011265,Tokyo-Shinjuku,13,Sunday,1,1,heavy_rain,low,scooter,1.36,7,367,1074
JP011266,Tokyo-Shibuya,16,Saturday,1,0,clear,low,scooter,0.56,7,711,1154
JP011267,Tokyo-Shibuya,18,Friday,0,1,heavy_rain,medium,car,1.87,1,764,1360
JP011268,Nagoya-Sakae,14,Thursday,0,0,heavy_rain,low,scooter,1.01,1,764,1199
JP011269,Sapporo-Odori,11,Wednesday,0,0,snow,medium,bicycle,6.73,2,312,4815
JP011270,Tokyo-Shibuya,11,Friday,0,0,cloudy,medium,car,2.3,5,663,1262
JP011271,Nagoya-Sakae,18,Thursday,0,1,snow,very_high,bicycle,5.8,4,440,7058
JP011272,Tokyo-Shinjuku,13,Monday,0,1,cloudy,high,car,0.55,7,825,1307
JP011273,Kyoto-Gion,16,Wednesday,0,0,snow,medium,bicycle,7.17,8,616,5581
JP011274,Kyoto-Gion,15,Wednesday,0,0,rain,low,car,0.81,3,358,676
JP011275,Osaka-Namba,16,Friday,0,0,snow,low,scooter,2.17,6,500,1233
JP011276,Osaka-Namba,13,Saturday,1,1,cloudy,low,scooter,0.85,4,787,1237
JP011277,Fukuoka-Tenjin,13,Friday,0,1,rain,high,car,0.86,5,728,1301
JP011278,Kyoto-Gion,20,Tuesday,0,1,clear,very_high,bicycle,19.47,8,524,12779
JP011279,Tokyo-Shinjuku,16,Saturday,1,0,cloudy,medium,scooter,6.36,4,544,1874
JP011280,Fukuoka-Tenjin,14,Saturday,1,0,rain,very_high,bicycle,4.41,7,488,3874
JP011281,Tokyo-Shinjuku,17,Wednesday,0,0,clear,low,scooter,1.83,1,868,1253
JP011282,Tokyo-Shibuya,11,Tuesday,0,0,rain,very_high,bicycle,3.52,6,344,2906
JP011283,Tokyo-Shinjuku,17,Tuesday,0,0,cloudy,high,bicycle,4.72,4,568,3021
JP011284,Tokyo-Akihabara,15,Wednesday,0,0,snow,medium,bicycle,5.09,4,322,3850
JP011285,Tokyo-Akihabara,17,Sunday,1,0,rain,low,bicycle,1.22,3,688,1471
JP011286,Tokyo-Shibuya,19,Wednesday,0,1,cloudy,high,scooter,1.26,4,678,1128
JP011287,Kyoto-Gion,11,Saturday,1,0,cloudy,very_high,car,12.08,2,421,3428
JP011288,Tokyo-Akihabara,16,Tuesday,0,0,cloudy,medium,car,3.23,7,683,1410
JP011289,Kyoto-Gion,11,Friday,0,0,heavy_rain,medium,bicycle,0.71,4,848,1437
JP011290,Osaka-Umeda,16,Sunday,1,0,cloudy,high,bicycle,1.43,1,586,1354
JP011291,Tokyo-Akihabara,17,Sunday,1,0,snow,very_high,bicycle,6.5,2,781,7562
JP011292,Tokyo-Shibuya,17,Tuesday,0,0,snow,very_high,car,1.52,6,810,1608
JP011293,Sapporo-Odori,13,Thursday,0,1,cloudy,high,car,3.83,6,838,2014
JP011294,Fukuoka-Tenjin,14,Saturday,1,0,heavy_rain,very_high,scooter,4.09,7,897,2926
JP011295,Tokyo-Shinjuku,15,Tuesday,0,0,cloudy,medium,scooter,1.24,4,705,1151
JP011296,Osaka-Namba,14,Wednesday,0,0,heavy_rain,very_high,car,8.98,3,683,3875
JP011297,Osaka-Umeda,9,Friday,0,0,clear,medium,bicycle,1.83,5,755,1585
JP011298,Sapporo-Odori,17,Wednesday,0,0,cloudy,low,scooter,2.26,6,736,1400
JP011299,Fukuoka-Tenjin,18,Thursday,0,1,heavy_rain,very_high,scooter,2.62,8,624,2191
JP011300,Osaka-Umeda,13,Thursday,0,1,clear,medium,scooter,0.95,4,571,954
JP011301,Tokyo-Shibuya,16,Wednesday,0,0,clear,high,car,12.69,2,583,2954
JP011302,Osaka-Namba,14,Monday,0,0,clear,low,scooter,2.97,1,859,1391
JP011303,Osaka-Namba,12,Wednesday,0,1,cloudy,high,scooter,4.26,5,581,1857
JP011304,Osaka-Namba,11,Saturday,1,0,snow,medium,car,8.02,5,308,2624
JP011305,Osaka-Umeda,14,Wednesday,0,0,rain,very_high,scooter,2.21,1,783,1569
JP011306,Sapporo-Odori,17,Sunday,1,0,cloudy,very_high,bicycle,0.72,4,514,1248
JP011307,Fukuoka-Tenjin,19,Tuesday,0,1,snow,very_high,car,10.38,8,648,5668
JP011308,Tokyo-Shibuya,12,Wednesday,0,1,cloudy,very_high,car,2.77,7,514,1516
JP011309,Fukuoka-Tenjin,16,Thursday,0,0,snow,low,scooter,3.55,3,891,1916
JP011310,Tokyo-Akihabara,11,Wednesday,0,0,clear,very_high,car,2.24,6,647,1337
JP011311,Osaka-Namba,12,Thursday,0,1,heavy_rain,very_high,car,5.14,5,633,2913
JP011312,Tokyo-Shinjuku,20,Friday,0,1,clear,medium,bicycle,3.51,6,881,2656
JP011313,Nagoya-Sakae,14,Thursday,0,0,cloudy,very_high,bicycle,6.19,7,492,4233
JP011314,Fukuoka-Tenjin,16,Monday,0,0,rain,very_high,car,8.85,5,395,3054
JP011315,Tokyo-Akihabara,14,Monday,0,0,snow,medium,bicycle,1.73,8,327,1771
JP011316,Tokyo-Akihabara,15,Tuesday,0,0,clear,very_high,scooter,3.67,4,538,1692
JP011317,Osaka-Umeda,11,Saturday,1,0,snow,low,scooter,10.32,1,677,3628
JP011318,Sapporo-Odori,19,Monday,0,1,cloudy,high,scooter,0.79,7,460,1034
JP011319,Tokyo-Shibuya,15,Tuesday,0,0,snow,very_high,scooter,3.98,2,698,2706
JP011320,Osaka-Namba,13,Tuesday,0,1,cloudy,high,scooter,10.4,8,462,3533
JP011321,Osaka-Umeda,11,Friday,0,0,cloudy,very_high,scooter,7.78,4,307,2653
JP011322,Tokyo-Akihabara,16,Thursday,0,0,clear,very_high,car,10.12,4,838,3080
JP011323,Kyoto-Gion,17,Friday,0,0,heavy_rain,very_high,scooter,2.8,1,393,1545
JP011324,Osaka-Umeda,15,Saturday,1,0,heavy_rain,high,car,4.11,5,700,2073
JP011325,Tokyo-Akihabara,14,Thursday,0,0,cloudy,medium,car,0.7,7,768,1222
JP011326,Nagoya-Sakae,14,Saturday,1,0,cloudy,low,scooter,1.35,1,545,872
JP011327,Tokyo-Akihabara,15,Wednesday,0,0,snow,high,car,0.67,2,522,912
JP011328,Fukuoka-Tenjin,16,Thursday,0,0,snow,low,scooter,2.02,2,407,1131
JP011329,Sapporo-Odori,19,Sunday,1,1,rain,very_high,scooter,3.33,3,558,2046
JP011330,Osaka-Namba,19,Friday,0,1,clear,very_high,bicycle,3.69,2,772,3274
JP011331,Nagoya-Sakae,14,Wednesday,0,0,heavy_rain,medium,scooter,11.59,1,310,3550
JP011332,Osaka-Umeda,12,Monday,0,1,cloudy,high,car,3.94,8,796,2028
JP011333,Fukuoka-Tenjin,16,Monday,0,0,clear,medium,car,1.22,8,443,983
JP011334,Fukuoka-Tenjin,18,Sunday,1,1,rain,medium,bicycle,3.09,1,402,2189
JP011335,Tokyo-Akihabara,12,Wednesday,0,1,clear,very_high,bicycle,4.34,2,311,3147
JP011336,Osaka-Umeda,12,Tuesday,0,1,heavy_rain,high,bicycle,1.21,4,335,1428
JP011337,Sapporo-Odori,12,Tuesday,0,1,heavy_rain,low,car,2.21,2,699,1277
JP011338,Osaka-Umeda,15,Thursday,0,0,clear,low,bicycle,2.81,7,506,1608
JP011339,Osaka-Namba,14,Wednesday,0,0,cloudy,medium,bicycle,6.9,1,731,3455
JP011340,Tokyo-Shinjuku,10,Monday,0,0,rain,medium,car,0.76,2,525,722
JP011341,Tokyo-Shibuya,16,Sunday,1,0,cloudy,medium,bicycle,3.42,7,824,2463
JP011342,Tokyo-Shibuya,21,Sunday,1,0,rain,high,car,0.67,4,512,914
JP011343,Sapporo-Odori,11,Thursday,0,0,heavy_rain,low,bicycle,0.66,4,408,904
JP011344,Kyoto-Gion,17,Wednesday,0,0,cloudy,low,scooter,0.66,6,312,585
JP011345,Nagoya-Sakae,21,Tuesday,0,0,heavy_rain,medium,bicycle,6.96,5,677,4628
JP011346,Tokyo-Shinjuku,12,Monday,0,1,cloudy,very_high,scooter,0.98,8,404,1009
JP011347,Sapporo-Odori,11,Sunday,1,0,snow,medium,scooter,3.06,2,632,1717
JP011348,Nagoya-Sakae,22,Saturday,1,0,cloudy,high,bicycle,4.54,6,793,3218
JP011349,Tokyo-Shibuya,21,Wednesday,0,0,clear,very_high,scooter,1.04,4,815,1325
JP011350,Tokyo-Shinjuku,11,Tuesday,0,0,clear,low,scooter,0.51,4,738,876
JP011351,Osaka-Namba,17,Friday,0,0,clear,low,bicycle,4.09,6,810,2283
JP011352,Osaka-Umeda,14,Tuesday,0,0,cloudy,very_high,bicycle,0.59,1,543,834
JP011353,Fukuoka-Tenjin,14,Saturday,1,0,rain,medium,scooter,1.18,6,340,995
JP011354,Sapporo-Odori,13,Sunday,1,1,heavy_rain,high,bicycle,2.25,4,639,2701
JP011355,Kyoto-Gion,13,Tuesday,0,1,cloudy,low,car,0.86,4,527,875
JP011356,Nagoya-Sakae,17,Friday,0,0,rain,medium,scooter,3.27,1,366,1140
JP011357,Fukuoka-Tenjin,15,Monday,0,0,cloudy,low,car,9.45,3,509,1894
JP011358,Tokyo-Akihabara,14,Monday,0,0,cloudy,medium,bicycle,5.84,2,736,3070
JP011359,Fukuoka-Tenjin,22,Wednesday,0,0,cloudy,medium,bicycle,1.46,7,480,1360
JP011360,Osaka-Namba,12,Wednesday,0,1,rain,very_high,car,2.28,4,578,1494
JP011361,Fukuoka-Tenjin,14,Monday,0,0,rain,very_high,scooter,13.89,3,782,5518
JP011362,Fukuoka-Tenjin,14,Thursday,0,0,snow,very_high,bicycle,5.09,8,320,5591
JP011363,Nagoya-Sakae,14,Thursday,0,0,clear,high,car,3.52,3,866,1686
JP011364,Tokyo-Akihabara,20,Wednesday,0,1,heavy_rain,very_high,scooter,0.72,8,590,1268
JP011365,Nagoya-Sakae,17,Friday,0,0,snow,very_high,bicycle,1.03,6,439,1767
JP011366,Fukuoka-Tenjin,14,Tuesday,0,0,cloudy,medium,bicycle,3.07,1,812,1985
JP011367,Kyoto-Gion,22,Thursday,0,0,heavy_rain,very_high,scooter,1.01,6,693,1281
JP011368,Fukuoka-Tenjin,11,Wednesday,0,0,snow,low,scooter,1.1,1,427,955
JP011369,Nagoya-Sakae,21,Friday,0,0,cloudy,medium,scooter,7.91,5,656,2276
JP011370,Sapporo-Odori,17,Saturday,1,0,heavy_rain,high,car,2.81,1,694,1519
JP011371,Nagoya-Sakae,14,Saturday,1,0,cloudy,medium,scooter,2.05,1,670,1250
JP011372,Tokyo-Shinjuku,12,Saturday,1,1,cloudy,high,car,2.73,8,450,1495
JP011373,Osaka-Umeda,16,Tuesday,0,0,snow,medium,bicycle,3.46,2,394,2819
JP011374,Nagoya-Sakae,9,Thursday,0,0,snow,low,car,2.03,4,733,1313
JP011375,Tokyo-Akihabara,19,Sunday,1,1,heavy_rain,high,car,3.4,5,812,2211
JP011376,Sapporo-Odori,16,Saturday,1,0,heavy_rain,high,car,6.07,7,391,2326
JP011377,Tokyo-Shibuya,18,Saturday,1,1,snow,high,bicycle,3.8,5,514,4376
JP011378,Nagoya-Sakae,13,Saturday,1,1,rain,low,bicycle,2.4,8,301,1696
JP011379,Tokyo-Shibuya,16,Monday,0,0,heavy_rain,very_high,car,3.02,5,741,1821
JP011380,Tokyo-Akihabara,18,Tuesday,0,1,rain,medium,car,0.58,3,502,798
JP011381,Fukuoka-Tenjin,16,Tuesday,0,0,snow,low,scooter,10.43,4,490,3422
JP011382,Osaka-Namba,11,Monday,0,0,cloudy,medium,scooter,3.94,7,751,1682
JP011383,Tokyo-Shibuya,16,Sunday,1,0,cloudy,low,scooter,2.33,2,686,1235
JP011384,Tokyo-Shibuya,12,Wednesday,0,1,clear,high,bicycle,0.58,4,789,1274
JP011385,Fukuoka-Tenjin,20,Saturday,1,1,clear,low,bicycle,3.51,5,307,1857
JP011386,Tokyo-Shinjuku,19,Monday,0,1,cloudy,low,scooter,2.47,5,797,1502
JP011387,Fukuoka-Tenjin,18,Sunday,1,1,rain,very_high,scooter,9.05,6,651,4411
JP011388,Kyoto-Gion,13,Sunday,1,1,cloudy,high,car,1.28,7,687,1280
JP011389,Tokyo-Shinjuku,13,Wednesday,0,1,rain,low,bicycle,1.78,8,711,1917
JP011390,Tokyo-Akihabara,14,Monday,0,0,snow,low,car,3.84,5,554,1701
JP011391,Kyoto-Gion,11,Thursday,0,0,snow,very_high,car,0.82,7,492,1099
JP011392,Tokyo-Shinjuku,12,Saturday,1,1,rain,low,car,1.67,6,346,822
JP011393,Kyoto-Gion,14,Saturday,1,0,heavy_rain,medium,car,6.35,8,709,2527
JP011394,Tokyo-Shibuya,21,Wednesday,0,0,heavy_rain,very_high,car,0.57,2,694,1037
JP011395,Osaka-Umeda,12,Friday,0,1,cloudy,medium,car,8.11,1,430,2091
JP011396,Fukuoka-Tenjin,17,Sunday,1,0,clear,high,car,4.48,8,472,1585
JP011397,Fukuoka-Tenjin,21,Monday,0,0,heavy_rain,medium,bicycle,20.0,4,474,11451
JP011398,Tokyo-Shibuya,20,Monday,0,1,heavy_rain,low,bicycle,0.68,6,692,1346
JP011399,Osaka-Umeda,13,Tuesday,0,1,rain,very_high,car,8.47,2,439,3162
JP011400,Sapporo-Odori,11,Saturday,1,0,heavy_rain,low,car,7.36,6,529,2125
JP011401,Tokyo-Shibuya,15,Saturday,1,0,rain,very_high,car,4.43,7,875,2450
JP011402,Nagoya-Sakae,18,Sunday,1,1,cloudy,medium,scooter,1.81,2,597,1076
JP011403,Tokyo-Shibuya,14,Monday,0,0,clear,high,car,1.32,4,418,840
JP011404,Kyoto-Gion,21,Tuesday,0,0,rain,very_high,car,1.77,1,618,1206
JP011405,Tokyo-Shinjuku,19,Friday,0,1,snow,medium,scooter,5.58,7,627,2845
JP011406,Kyoto-Gion,17,Sunday,1,0,cloudy,medium,bicycle,5.07,7,309,2588
JP011407,Sapporo-Odori,16,Sunday,1,0,heavy_rain,high,bicycle,1.31,5,524,1552
JP011408,Fukuoka-Tenjin,14,Saturday,1,0,heavy_rain,medium,car,4.13,5,449,1654
JP011409,Tokyo-Shinjuku,18,Friday,0,1,rain,high,car,1.42,2,580,986
JP011410,Fukuoka-Tenjin,12,Saturday,1,1,cloudy,very_high,scooter,5.85,7,360,2570
JP011411,Kyoto-Gion,20,Tuesday,0,1,cloudy,medium,car,2.12,1,483,981
JP011412,Fukuoka-Tenjin,19,Saturday,1,1,heavy_rain,high,car,1.21,3,322,938
JP011413,Sapporo-Odori,21,Thursday,0,0,rain,very_high,car,2.15,8,656,1515
JP011414,Nagoya-Sakae,15,Thursday,0,0,clear,high,scooter,0.9,4,861,1234
JP011415,Nagoya-Sakae,13,Monday,0,1,cloudy,high,car,1.83,1,611,1124
JP011416,Fukuoka-Tenjin,13,Saturday,1,1,cloudy,medium,scooter,7.35,8,598,2576
JP011417,Tokyo-Akihabara,20,Tuesday,0,1,cloudy,medium,car,5.56,1,670,1781
JP011418,Tokyo-Shibuya,21,Saturday,1,0,cloudy,very_high,scooter,4.52,3,357,1751
JP011419,Tokyo-Shibuya,14,Wednesday,0,0,heavy_rain,medium,bicycle,2.93,2,827,2541
JP011420,Kyoto-Gion,11,Friday,0,0,heavy_rain,medium,car,1.81,7,550,1357
JP011421,Tokyo-Shinjuku,19,Monday,0,1,cloudy,very_high,scooter,7.42,5,476,3091
JP011422,Nagoya-Sakae,18,Sunday,1,1,clear,very_high,car,6.35,7,581,2442
JP011423,Fukuoka-Tenjin,21,Wednesday,0,0,clear,low,bicycle,1.81,2,424,1204
JP011424,Fukuoka-Tenjin,17,Saturday,1,0,snow,medium,bicycle,1.52,8,580,2022
JP011425,Tokyo-Shibuya,20,Sunday,1,1,snow,medium,scooter,1.15,8,744,1482
JP011426,Osaka-Umeda,15,Friday,0,0,cloudy,low,scooter,7.12,2,850,2060
JP011427,Tokyo-Akihabara,14,Thursday,0,0,clear,very_high,car,1.14,8,365,950
JP011428,Sapporo-Odori,12,Sunday,1,1,snow,low,bicycle,4.96,2,485,3921
JP011429,Tokyo-Akihabara,15,Monday,0,0,snow,very_high,scooter,3.74,2,340,2309
JP011430,Tokyo-Akihabara,19,Friday,0,1,cloudy,medium,bicycle,4.83,5,335,2663
JP011431,Tokyo-Shibuya,11,Monday,0,0,snow,high,scooter,6.89,3,733,3637
JP011432,Tokyo-Shinjuku,14,Tuesday,0,0,rain,low,car,7.9,5,846,2315
JP011433,Fukuoka-Tenjin,18,Tuesday,0,1,snow,very_high,car,0.92,6,835,1598
JP011434,Kyoto-Gion,10,Friday,0,0,snow,medium,car,11.89,2,345,3547
JP011435,Osaka-Namba,17,Monday,0,0,cloudy,medium,scooter,3.99,4,437,1310
JP011436,Sapporo-Odori,21,Tuesday,0,0,snow,high,scooter,1.74,3,732,1517
JP011437,Tokyo-Shibuya,18,Friday,0,1,rain,high,scooter,2.25,3,709,1585
JP011438,Fukuoka-Tenjin,14,Monday,0,0,rain,very_high,car,2.05,3,848,1609
JP011439,Osaka-Namba,14,Monday,0,0,rain,medium,car,3.07,6,877,1755
JP011440,Sapporo-Odori,15,Friday,0,0,cloudy,very_high,bicycle,2.98,6,744,2673
JP011441,Nagoya-Sakae,11,Monday,0,0,snow,medium,bicycle,14.71,5,427,10168
JP011442,Sapporo-Odori,17,Monday,0,0,snow,very_high,bicycle,3.67,6,391,4200
JP011443,Kyoto-Gion,14,Wednesday,0,0,rain,medium,bicycle,2.42,5,310,1585
JP011444,Tokyo-Shibuya,19,Thursday,0,1,cloudy,very_high,bicycle,4.16,2,479,3348
JP011445,Sapporo-Odori,14,Saturday,1,0,rain,very_high,bicycle,2.64,6,885,3056
JP011446,Osaka-Umeda,15,Friday,0,0,rain,low,bicycle,1.85,3,625,1441
JP011447,Nagoya-Sakae,16,Tuesday,0,0,rain,very_high,scooter,19.6,3,565,7123
JP011448,Tokyo-Shinjuku,14,Saturday,1,0,snow,medium,car,0.7,3,446,790
JP011449,Nagoya-Sakae,12,Friday,0,1,rain,low,car,2.4,6,555,1176
JP011450,Nagoya-Sakae,11,Saturday,1,0,heavy_rain,medium,scooter,0.74,6,779,1262
JP011451,Sapporo-Odori,18,Wednesday,0,1,rain,very_high,car,9.75,4,612,3768
JP011452,Tokyo-Shibuya,15,Wednesday,0,0,heavy_rain,high,bicycle,2.0,2,378,1839
JP011453,Osaka-Namba,14,Monday,0,0,cloudy,low,bicycle,3.9,5,867,2295
JP011454,Fukuoka-Tenjin,10,Sunday,1,0,clear,very_high,car,18.6,3,791,5235
JP011455,Fukuoka-Tenjin,13,Friday,0,1,snow,low,scooter,0.69,1,494,920
JP011456,Tokyo-Shinjuku,14,Saturday,1,0,heavy_rain,high,bicycle,2.56,1,759,2647
JP011457,Tokyo-Akihabara,17,Saturday,1,0,snow,medium,bicycle,2.99,2,675,2874
JP011458,Tokyo-Akihabara,15,Friday,0,0,rain,low,scooter,15.67,8,688,3835
JP011459,Tokyo-Akihabara,18,Wednesday,0,1,clear,high,car,1.5,4,852,1384
JP011460,Tokyo-Shibuya,20,Wednesday,0,1,rain,very_high,scooter,0.86,5,518,1051
JP011461,Tokyo-Shinjuku,18,Saturday,1,1,snow,very_high,bicycle,1.98,5,827,3412
JP011462,Tokyo-Shinjuku,14,Thursday,0,0,snow,very_high,bicycle,6.65,6,306,6988
JP011463,Fukuoka-Tenjin,9,Wednesday,0,0,rain,high,bicycle,1.79,1,658,1763
JP011464,Tokyo-Akihabara,10,Thursday,0,0,rain,low,bicycle,1.23,7,803,1516
JP011465,Osaka-Namba,16,Monday,0,0,snow,medium,scooter,1.71,2,799,1366
JP011466,Tokyo-Shinjuku,20,Tuesday,0,1,rain,medium,scooter,8.75,7,683,3064
JP011467,Osaka-Umeda,15,Wednesday,0,0,heavy_rain,medium,car,1.9,5,411,1045
JP011468,Fukuoka-Tenjin,13,Saturday,1,1,heavy_rain,medium,bicycle,1.85,6,744,2226
JP011469,Tokyo-Shinjuku,12,Wednesday,0,1,cloudy,low,bicycle,5.85,5,341,2700
JP011470,Tokyo-Akihabara,11,Thursday,0,0,heavy_rain,high,bicycle,0.76,3,503,1140
JP011471,Fukuoka-Tenjin,20,Saturday,1,1,rain,low,scooter,1.24,8,863,1499
JP011472,Fukuoka-Tenjin,11,Sunday,1,0,cloudy,high,scooter,11.39,7,434,3550
JP011473,Tokyo-Shibuya,13,Monday,0,1,clear,medium,bicycle,7.37,6,812,4121
JP011474,Tokyo-Shinjuku,9,Sunday,1,0,cloudy,low,car,3.01,6,739,1374
JP011475,Tokyo-Shinjuku,18,Thursday,0,1,heavy_rain,high,scooter,10.06,8,384,4433
JP011476,Nagoya-Sakae,13,Tuesday,0,1,snow,medium,car,1.69,3,555,1231
JP011477,Osaka-Umeda,14,Sunday,1,0,clear,high,car,2.25,4,739,1294
JP011478,Osaka-Namba,17,Thursday,0,0,clear,medium,bicycle,1.14,3,534,1128
JP011479,Tokyo-Shibuya,13,Tuesday,0,1,heavy_rain,low,scooter,2.95,4,449,1403
JP011480,Nagoya-Sakae,17,Monday,0,0,snow,medium,bicycle,1.09,1,689,1544
JP011481,Nagoya-Sakae,16,Friday,0,0,rain,medium,bicycle,0.82,6,736,1279
JP011482,Fukuoka-Tenjin,10,Monday,0,0,snow,very_high,car,1.62,1,611,1279
JP011483,Tokyo-Shibuya,21,Wednesday,0,0,rain,high,scooter,11.25,7,552,3839
JP011484,Kyoto-Gion,12,Monday,0,1,cloudy,low,bicycle,2.24,1,629,1537
JP011485,Osaka-Namba,21,Wednesday,0,0,heavy_rain,high,car,1.03,2,741,1140
JP011486,Tokyo-Akihabara,22,Wednesday,0,0,heavy_rain,high,scooter,2.18,5,414,1374
JP011487,Tokyo-Shibuya,18,Saturday,1,1,clear,medium,scooter,1.97,6,670,1252
JP011488,Sapporo-Odori,12,Friday,0,1,rain,medium,car,10.24,5,515,2882
JP011489,Nagoya-Sakae,21,Monday,0,0,clear,medium,car,8.15,2,342,1716
JP011490,Osaka-Namba,10,Tuesday,0,0,heavy_rain,low,bicycle,1.93,6,608,1770
JP011491,Fukuoka-Tenjin,13,Sunday,1,1,cloudy,medium,bicycle,4.03,3,496,2483
JP011492,Nagoya-Sakae,16,Friday,0,0,rain,high,scooter,6.39,8,420,2431
JP011493,Nagoya-Sakae,14,Monday,0,0,heavy_rain,very_high,car,1.0,1,470,857
JP011494,Osaka-Umeda,13,Saturday,1,1,cloudy,high,bicycle,4.1,1,494,2903
JP011495,Nagoya-Sakae,16,Thursday,0,0,snow,low,bicycle,4.67,8,821,3718
JP011496,Nagoya-Sakae,12,Friday,0,1,heavy_rain,very_high,car,2.72,5,511,1717
JP011497,Tokyo-Akihabara,19,Monday,0,1,cloudy,medium,car,1.2,1,825,1229
JP011498,Fukuoka-Tenjin,9,Friday,0,0,snow,high,scooter,4.6,4,603,2560
JP011499,Osaka-Umeda,13,Friday,0,1,clear,medium,bicycle,0.7,1,846,1164
JP011500,Osaka-Namba,14,Wednesday,0,0,clear,medium,scooter,0.79,3,576,922
JP011501,Tokyo-Shinjuku,12,Saturday,1,1,cloudy,medium,car,1.74,2,301,749
JP011502,Kyoto-Gion,11,Saturday,1,0,snow,high,scooter,1.79,2,862,1714
JP011503,Osaka-Umeda,21,Saturday,1,0,cloudy,very_high,car,1.12,5,632,1150
JP011504,Tokyo-Shinjuku,20,Saturday,1,1,clear,high,bicycle,3.33,5,480,2610
JP011505,Osaka-Umeda,16,Monday,0,0,snow,low,car,1.26,7,563,1062
JP011506,Sapporo-Odori,18,Tuesday,0,1,heavy_rain,medium,scooter,1.95,5,508,1219
JP011507,Nagoya-Sakae,21,Tuesday,0,0,heavy_rain,medium,car,5.19,7,677,2135
JP011508,Tokyo-Akihabara,10,Thursday,0,0,clear,very_high,bicycle,1.54,8,489,1663
JP011509,Tokyo-Akihabara,15,Tuesday,0,0,snow,very_high,car,1.4,3,588,1328
JP011510,Tokyo-Shinjuku,14,Wednesday,0,0,cloudy,medium,scooter,1.97,4,371,930
JP011511,Tokyo-Akihabara,22,Monday,0,0,heavy_rain,medium,scooter,2.56,7,402,1231
JP011512,Sapporo-Odori,20,Tuesday,0,1,clear,low,scooter,3.45,7,321,1161
JP011513,Tokyo-Shibuya,18,Sunday,1,1,clear,low,bicycle,6.35,4,385,2819
JP011514,Osaka-Umeda,19,Tuesday,0,1,snow,low,bicycle,2.08,2,855,2174
JP011515,Kyoto-Gion,19,Sunday,1,1,clear,medium,bicycle,10.41,8,876,5799
JP011516,Fukuoka-Tenjin,19,Sunday,1,1,cloudy,high,scooter,7.03,8,458,2781
JP011517,Osaka-Namba,14,Monday,0,0,snow,high,car,0.68,2,321,786
JP011518,Tokyo-Shinjuku,15,Monday,0,0,snow,high,bicycle,5.34,7,445,4995
JP011519,Tokyo-Shinjuku,14,Tuesday,0,0,clear,medium,scooter,4.03,7,450,1462
JP011520,Kyoto-Gion,16,Saturday,1,0,rain,medium,car,1.3,7,415,900
JP011521,Fukuoka-Tenjin,13,Tuesday,0,1,clear,medium,bicycle,5.33,5,665,3047
JP011522,Tokyo-Shibuya,22,Friday,0,0,rain,low,scooter,4.89,2,344,1341
JP011523,Tokyo-Akihabara,21,Tuesday,0,0,heavy_rain,high,car,2.45,3,735,1631
JP011524,Tokyo-Akihabara,16,Saturday,1,0,rain,high,scooter,4.8,2,577,2082
JP011525,Fukuoka-Tenjin,13,Saturday,1,1,rain,high,car,2.57,2,302,1160
JP011526,Tokyo-Akihabara,9,Sunday,1,0,cloudy,high,bicycle,0.64,7,757,1352
JP011527,Fukuoka-Tenjin,22,Sunday,1,0,clear,low,car,1.47,7,585,1153
JP011528,Tokyo-Akihabara,16,Monday,0,0,rain,medium,bicycle,1.08,7,661,1472
JP011529,Kyoto-Gion,18,Thursday,0,1,heavy_rain,very_high,car,3.71,7,641,2360
JP011530,Tokyo-Akihabara,22,Sunday,1,0,cloudy,very_high,scooter,3.48,8,851,2219
JP011531,Sapporo-Odori,14,Thursday,0,0,snow,medium,scooter,4.16,2,894,2295
JP011532,Nagoya-Sakae,19,Friday,0,1,snow,medium,car,3.68,2,540,1720
JP011533,Kyoto-Gion,14,Monday,0,0,cloudy,low,scooter,2.74,8,436,1139
JP011534,Tokyo-Shibuya,20,Monday,0,1,rain,high,bicycle,0.82,5,771,1568
JP011535,Tokyo-Akihabara,18,Sunday,1,1,snow,very_high,bicycle,7.08,4,529,9030
JP011536,Tokyo-Shinjuku,12,Saturday,1,1,cloudy,low,car,4.79,3,686,1499
